utc_timestamp,IT_load_new,IT_solar_generation
2016-07-03T03:00:00Z,23037,2
2016-07-03T04:00:00Z,22365,268
2016-07-03T05:00:00Z,23703,1519
2016-07-03T06:00:00Z,25418,3638
2016-07-03T07:00:00Z,26975,5760
2016-07-03T08:00:00Z,28034,7500
2016-07-03T09:00:00Z,28429,8505
2016-07-03T10:00:00Z,28613,8960
2016-07-03T11:00:00Z,27981,8941
2016-07-03T12:00:00Z,27300,8287
2016-07-03T13:00:00Z,26988,7373
2016-07-03T14:00:00Z,27349,6018
2016-07-03T15:00:00Z,28534,4306
2016-07-03T16:00:00Z,29919,2264
2016-07-03T17:00:00Z,31866,802
2016-07-03T18:00:00Z,32372,130
2016-07-03T19:00:00Z,33653,14
2016-07-03T20:00:00Z,32697,14
2016-07-03T21:00:00Z,30286,13
2016-07-03T22:00:00Z,27385,0
2016-07-03T23:00:00Z,25528,0
2016-07-04T00:00:00Z,24466,0
2016-07-04T01:00:00Z,24190,0
2016-07-04T02:00:00Z,24574,0
2016-07-04T03:00:00Z,25603,2
2016-07-04T04:00:00Z,29657,247
2016-07-04T05:00:00Z,35294,1430
2016-07-04T06:00:00Z,41168,3477
2016-07-04T07:00:00Z,43442,5097
2016-07-04T08:00:00Z,43775,6245
2016-07-04T09:00:00Z,44176,7684
2016-07-04T10:00:00Z,42596,8643
2016-07-04T11:00:00Z,42470,8967
2016-07-04T12:00:00Z,42416,8077
2016-07-04T13:00:00Z,42732,7190
2016-07-04T14:00:00Z,43037,5887
2016-07-04T15:00:00Z,42755,4282
2016-07-04T16:00:00Z,41644,2476
2016-07-04T17:00:00Z,41292,930
2016-07-04T18:00:00Z,40464,136
2016-07-04T19:00:00Z,40526,0
2016-07-04T20:00:00Z,38258,0
2016-07-04T21:00:00Z,35097,0
2016-07-04T22:00:00Z,32043,0
2016-07-04T23:00:00Z,29997,0
2016-07-05T00:00:00Z,28806,0
2016-07-05T01:00:00Z,28273,0
2016-07-05T02:00:00Z,28272,0
2016-07-05T03:00:00Z,28642,2
2016-07-05T04:00:00Z,31565,288
2016-07-05T05:00:00Z,37037,1609
2016-07-05T06:00:00Z,42134,3735
2016-07-05T07:00:00Z,44589,5782
2016-07-05T08:00:00Z,45394,7388
2016-07-05T09:00:00Z,45301,8375
2016-07-05T10:00:00Z,43921,8989
2016-07-05T11:00:00Z,43571,9001
2016-07-05T12:00:00Z,44721,8316
2016-07-05T13:00:00Z,45088,7323
2016-07-05T14:00:00Z,45353,5880
2016-07-05T15:00:00Z,44841,4139
2016-07-05T16:00:00Z,43576,2337
2016-07-05T17:00:00Z,42490,853
2016-07-05T18:00:00Z,41395,129
2016-07-05T19:00:00Z,41095,10
2016-07-05T20:00:00Z,38665,12
2016-07-05T21:00:00Z,35642,12
2016-07-05T22:00:00Z,32444,0
2016-07-05T23:00:00Z,30330,0
2016-07-06T00:00:00Z,29095,0
2016-07-06T01:00:00Z,28560,0
2016-07-06T02:00:00Z,28519,0
2016-07-06T03:00:00Z,28684,3
2016-07-06T04:00:00Z,31530,271
2016-07-06T05:00:00Z,36907,1552
2016-07-06T06:00:00Z,42005,3567
2016-07-06T07:00:00Z,44009,5420
2016-07-06T08:00:00Z,44709,7146
2016-07-06T09:00:00Z,45081,8362
2016-07-06T10:00:00Z,43898,8911
2016-07-06T11:00:00Z,43965,8763
2016-07-06T12:00:00Z,44476,7447
2016-07-06T13:00:00Z,45522,6774
2016-07-06T14:00:00Z,45721,5632
2016-07-06T15:00:00Z,44484,4172
2016-07-06T16:00:00Z,43516,2459
2016-07-06T17:00:00Z,42966,936
2016-07-06T18:00:00Z,41859,149
2016-07-06T19:00:00Z,41569,5
2016-07-06T20:00:00Z,39208,4
2016-07-06T21:00:00Z,35862,4
2016-07-06T22:00:00Z,32785,0
2016-07-06T23:00:00Z,30510,0
2016-07-07T00:00:00Z,29320,0
2016-07-07T01:00:00Z,28762,0
2016-07-07T02:00:00Z,28735,0
2016-07-07T03:00:00Z,28990,0
2016-07-07T04:00:00Z,31724,242
2016-07-07T05:00:00Z,37142,1500
2016-07-07T06:00:00Z,42227,3645
2016-07-07T07:00:00Z,44850,5831
2016-07-07T08:00:00Z,45405,7457
2016-07-07T09:00:00Z,45560,8626
2016-07-07T10:00:00Z,43866,9280
2016-07-07T11:00:00Z,43862,9191
2016-07-07T12:00:00Z,44192,8215
2016-07-07T13:00:00Z,44789,7573
2016-07-07T14:00:00Z,45477,6352
2016-07-07T15:00:00Z,45010,4559
2016-07-07T16:00:00Z,43741,2456
2016-07-07T17:00:00Z,43257,820
2016-07-07T18:00:00Z,42251,116
2016-07-07T19:00:00Z,42293,0
2016-07-07T20:00:00Z,40144,0
2016-07-07T21:00:00Z,36791,0
2016-07-07T22:00:00Z,33360,0
2016-07-07T23:00:00Z,31149,0
2016-07-08T00:00:00Z,29663,0
2016-07-08T01:00:00Z,29092,0
2016-07-08T02:00:00Z,28878,0
2016-07-08T03:00:00Z,29282,2
2016-07-08T04:00:00Z,32196,290
2016-07-08T05:00:00Z,37693,1581
2016-07-08T06:00:00Z,42802,3443
2016-07-08T07:00:00Z,45321,5416
2016-07-08T08:00:00Z,46017,6824
2016-07-08T09:00:00Z,46116,7622
2016-07-08T10:00:00Z,44702,8506
2016-07-08T11:00:00Z,44373,8335
2016-07-08T12:00:00Z,45786,8412
2016-07-08T13:00:00Z,45674,7390
2016-07-08T14:00:00Z,45839,6137
2016-07-08T15:00:00Z,44685,4418
2016-07-08T16:00:00Z,43605,2408
2016-07-08T17:00:00Z,43075,852
2016-07-08T18:00:00Z,41698,123
2016-07-08T19:00:00Z,41604,6
2016-07-08T20:00:00Z,39150,7
2016-07-08T21:00:00Z,36055,8
2016-07-08T22:00:00Z,33245,0
2016-07-08T23:00:00Z,30880,0
2016-07-09T00:00:00Z,29309,0
2016-07-09T01:00:00Z,28438,0
2016-07-09T02:00:00Z,27869,0
2016-07-09T03:00:00Z,27271,2
2016-07-09T04:00:00Z,27745,274
2016-07-09T05:00:00Z,30752,1460
2016-07-09T06:00:00Z,33874,3514
2016-07-09T07:00:00Z,36000,5675
2016-07-09T08:00:00Z,36346,7221
2016-07-09T09:00:00Z,36277,8342
2016-07-09T10:00:00Z,34943,8751
2016-07-09T11:00:00Z,33968,8762
2016-07-09T12:00:00Z,33541,8296
2016-07-09T13:00:00Z,33221,7301
2016-07-09T14:00:00Z,33715,6017
2016-07-09T15:00:00Z,35142,4398
2016-07-09T16:00:00Z,35878,2565
2016-07-09T17:00:00Z,36197,939
2016-07-09T18:00:00Z,36016,134
2016-07-09T19:00:00Z,36114,9
2016-07-09T20:00:00Z,34576,10
2016-07-09T21:00:00Z,32327,8
2016-07-09T22:00:00Z,30009,0
2016-07-09T23:00:00Z,27960,0
2016-07-10T00:00:00Z,26707,0
2016-07-10T01:00:00Z,25739,0
2016-07-10T02:00:00Z,25226,0
2016-07-10T03:00:00Z,24606,1
2016-07-10T04:00:00Z,23923,241
2016-07-10T05:00:00Z,25062,1394
2016-07-10T06:00:00Z,27008,3486
2016-07-10T07:00:00Z,28542,5512
2016-07-10T08:00:00Z,29532,7254
2016-07-10T09:00:00Z,29967,8409
2016-07-10T10:00:00Z,30520,8893
2016-07-10T11:00:00Z,30112,9018
2016-07-10T12:00:00Z,29601,8269
2016-07-10T13:00:00Z,29470,7075
2016-07-10T14:00:00Z,29995,5567
2016-07-10T15:00:00Z,30828,3636
2016-07-10T16:00:00Z,32181,1976
2016-07-10T17:00:00Z,33668,801
2016-07-10T18:00:00Z,34476,120
2016-07-10T19:00:00Z,36080,0
2016-07-10T20:00:00Z,35175,0
2016-07-10T21:00:00Z,32607,0
2016-07-10T22:00:00Z,29826,0
2016-07-10T23:00:00Z,27589,0
2016-07-11T00:00:00Z,26401,0
2016-07-11T01:00:00Z,26045,0
2016-07-11T02:00:00Z,26286,0
2016-07-11T03:00:00Z,27257,1
2016-07-11T04:00:00Z,30944,259
2016-07-11T05:00:00Z,36863,1436
2016-07-11T06:00:00Z,39545,3565
2016-07-11T07:00:00Z,39201,5645
2016-07-11T08:00:00Z,40167,7257
2016-07-11T09:00:00Z,41036,8340
2016-07-11T10:00:00Z,40106,8960
2016-07-11T11:00:00Z,40831,9016
2016-07-11T12:00:00Z,42223,8221
2016-07-11T13:00:00Z,42612,7338
2016-07-11T14:00:00Z,42347,6133
2016-07-11T15:00:00Z,41926,4476
2016-07-11T16:00:00Z,40400,2560
2016-07-11T17:00:00Z,39733,929
2016-07-11T18:00:00Z,38002,129
2016-07-11T19:00:00Z,37561,2
2016-07-11T20:00:00Z,34797,4
2016-07-11T21:00:00Z,32013,5
2016-07-11T22:00:00Z,34883,0
2016-07-11T23:00:00Z,32424,0
2016-07-12T00:00:00Z,30765,0
2016-07-12T01:00:00Z,30237,0
2016-07-12T02:00:00Z,30117,0
2016-07-12T03:00:00Z,30618,1
2016-07-12T04:00:00Z,33417,235
2016-07-12T05:00:00Z,39108,1471
2016-07-12T06:00:00Z,44709,3552
2016-07-12T07:00:00Z,47382,5552
2016-07-12T08:00:00Z,48231,6993
2016-07-12T09:00:00Z,48918,7879
2016-07-12T10:00:00Z,47219,8401
2016-07-12T11:00:00Z,47433,8525
2016-07-12T12:00:00Z,48986,8245
2016-07-12T13:00:00Z,48904,7052
2016-07-12T14:00:00Z,48984,5887
2016-07-12T15:00:00Z,47824,4332
2016-07-12T16:00:00Z,46306,2492
2016-07-12T17:00:00Z,45473,906
2016-07-12T18:00:00Z,44035,120
2016-07-12T19:00:00Z,44182,3
2016-07-12T20:00:00Z,41522,4
2016-07-12T21:00:00Z,38284,4
2016-07-12T22:00:00Z,34753,0
2016-07-12T23:00:00Z,32335,0
2016-07-13T00:00:00Z,31014,0
2016-07-13T01:00:00Z,30289,0
2016-07-13T02:00:00Z,30097,0
2016-07-13T03:00:00Z,30579,0
2016-07-13T04:00:00Z,33100,205
2016-07-13T05:00:00Z,38733,1333
2016-07-13T06:00:00Z,44163,3454
2016-07-13T07:00:00Z,46750,5381
2016-07-13T08:00:00Z,47853,6917
2016-07-13T09:00:00Z,48663,8173
2016-07-13T10:00:00Z,46765,8188
2016-07-13T11:00:00Z,46628,7992
2016-07-13T12:00:00Z,47973,7984
2016-07-13T13:00:00Z,47897,7133
2016-07-13T14:00:00Z,48101,5936
2016-07-13T15:00:00Z,46779,4316
2016-07-13T16:00:00Z,44652,2354
2016-07-13T17:00:00Z,43473,838
2016-07-13T18:00:00Z,41919,113
2016-07-13T19:00:00Z,41519,4
2016-07-13T20:00:00Z,38249,3
2016-07-13T21:00:00Z,35700,3
2016-07-13T22:00:00Z,32714,0
2016-07-13T23:00:00Z,30879,0
2016-07-14T00:00:00Z,29605,0
2016-07-14T01:00:00Z,28963,0
2016-07-14T02:00:00Z,28734,0
2016-07-14T03:00:00Z,29258,1
2016-07-14T04:00:00Z,31662,200
2016-07-14T05:00:00Z,36694,1396
2016-07-14T06:00:00Z,41438,3556
2016-07-14T07:00:00Z,43282,5742
2016-07-14T08:00:00Z,43742,7635
2016-07-14T09:00:00Z,43696,8493
2016-07-14T10:00:00Z,41644,9151
2016-07-14T11:00:00Z,41114,8805
2016-07-14T12:00:00Z,42631,8705
2016-07-14T13:00:00Z,43082,7789
2016-07-14T14:00:00Z,43529,6383
2016-07-14T15:00:00Z,43049,4519
2016-07-14T16:00:00Z,41808,2523
2016-07-14T17:00:00Z,40935,907
2016-07-14T18:00:00Z,39944,130
2016-07-14T19:00:00Z,39701,18
2016-07-14T20:00:00Z,37085,19
2016-07-14T21:00:00Z,34368,17
2016-07-14T22:00:00Z,31653,0
2016-07-14T23:00:00Z,29554,0
2016-07-15T00:00:00Z,28437,0
2016-07-15T01:00:00Z,27788,0
2016-07-15T02:00:00Z,27839,0
2016-07-15T03:00:00Z,28584,1
2016-07-15T04:00:00Z,31001,155
2016-07-15T05:00:00Z,35925,1046
2016-07-15T06:00:00Z,40404,2681
2016-07-15T07:00:00Z,42135,3861
2016-07-15T08:00:00Z,42440,4983
2016-07-15T09:00:00Z,42318,5849
2016-07-15T10:00:00Z,40483,6832
2016-07-15T11:00:00Z,39754,7116
2016-07-15T12:00:00Z,39485,7060
2016-07-15T13:00:00Z,39686,6617
2016-07-15T14:00:00Z,39728,5603
2016-07-15T15:00:00Z,39161,4087
2016-07-15T16:00:00Z,38059,2366
2016-07-15T17:00:00Z,37433,874
2016-07-15T18:00:00Z,36838,126
2016-07-15T19:00:00Z,36646,19
2016-07-15T20:00:00Z,34154,19
2016-07-15T21:00:00Z,31556,19
2016-07-15T22:00:00Z,29470,0
2016-07-15T23:00:00Z,27756,0
2016-07-16T00:00:00Z,26536,0
2016-07-16T01:00:00Z,25966,0
2016-07-16T02:00:00Z,25665,0
2016-07-16T03:00:00Z,25339,0
2016-07-16T04:00:00Z,25627,150
2016-07-16T05:00:00Z,28255,1079
2016-07-16T06:00:00Z,30683,2871
2016-07-16T07:00:00Z,32366,4858
2016-07-16T08:00:00Z,32709,6440
2016-07-16T09:00:00Z,32226,7664
2016-07-16T10:00:00Z,30527,8144
2016-07-16T11:00:00Z,29685,8628
2016-07-16T12:00:00Z,28397,8270
2016-07-16T13:00:00Z,27839,7359
2016-07-16T14:00:00Z,28167,5837
2016-07-16T15:00:00Z,29153,4279
2016-07-16T16:00:00Z,30357,2458
2016-07-16T17:00:00Z,31586,792
2016-07-16T18:00:00Z,31684,99
2016-07-16T19:00:00Z,31940,5
2016-07-16T20:00:00Z,30021,3
2016-07-16T21:00:00Z,27978,2
2016-07-16T22:00:00Z,26135,0
2016-07-16T23:00:00Z,24348,0
2016-07-17T00:00:00Z,23192,0
2016-07-17T01:00:00Z,22496,0
2016-07-17T02:00:00Z,22208,0
2016-07-17T03:00:00Z,21701,0
2016-07-17T04:00:00Z,21115,181
2016-07-17T05:00:00Z,22367,1470
2016-07-17T06:00:00Z,23984,3907
2016-07-17T07:00:00Z,25309,6182
2016-07-17T08:00:00Z,26021,7541
2016-07-17T09:00:00Z,26514,8575
2016-07-17T10:00:00Z,26399,8948
2016-07-17T11:00:00Z,25180,8998
2016-07-17T12:00:00Z,23806,8464
2016-07-17T13:00:00Z,23941,7869
2016-07-17T14:00:00Z,24416,6657
2016-07-17T15:00:00Z,25480,4855
2016-07-17T16:00:00Z,27030,2699
2016-07-17T17:00:00Z,29015,941
2016-07-17T18:00:00Z,29987,117
2016-07-17T19:00:00Z,31090,6
2016-07-17T20:00:00Z,30008,5
2016-07-17T21:00:00Z,27601,4
2016-07-17T22:00:00Z,25575,0
2016-07-17T23:00:00Z,23972,0
2016-07-18T00:00:00Z,23098,0
2016-07-18T01:00:00Z,22983,0
2016-07-18T02:00:00Z,23255,0
2016-07-18T03:00:00Z,24548,0
2016-07-18T04:00:00Z,28153,170
2016-07-18T05:00:00Z,33811,1456
2016-07-18T06:00:00Z,39172,3836
2016-07-18T07:00:00Z,41389,6027
2016-07-18T08:00:00Z,41907,7744
2016-07-18T09:00:00Z,42229,8936
2016-07-18T10:00:00Z,41035,9541
2016-07-18T11:00:00Z,40969,9605
2016-07-18T12:00:00Z,41357,8901
2016-07-18T13:00:00Z,41603,8135
2016-07-18T14:00:00Z,41889,6797
2016-07-18T15:00:00Z,41095,4866
2016-07-18T16:00:00Z,40567,2717
2016-07-18T17:00:00Z,40411,933
2016-07-18T18:00:00Z,39881,101
2016-07-18T19:00:00Z,39792,0
2016-07-18T20:00:00Z,37108,0
2016-07-18T21:00:00Z,33826,0
2016-07-18T22:00:00Z,30990,0
2016-07-18T23:00:00Z,29051,0
2016-07-19T00:00:00Z,27919,0
2016-07-19T01:00:00Z,27250,0
2016-07-19T02:00:00Z,27328,0
2016-07-19T03:00:00Z,28343,0
2016-07-19T04:00:00Z,31213,167
2016-07-19T05:00:00Z,36239,1438
2016-07-19T06:00:00Z,41259,3762
2016-07-19T07:00:00Z,43890,5974
2016-07-19T08:00:00Z,44604,7692
2016-07-19T09:00:00Z,45096,8819
2016-07-19T10:00:00Z,43670,9421
2016-07-19T11:00:00Z,42879,9462
2016-07-19T12:00:00Z,43556,8858
2016-07-19T13:00:00Z,44307,8045
2016-07-19T14:00:00Z,44798,6635
2016-07-19T15:00:00Z,42818,4769
2016-07-19T16:00:00Z,43120,2624
2016-07-19T17:00:00Z,42784,859
2016-07-19T18:00:00Z,41230,101
2016-07-19T19:00:00Z,42011,1
2016-07-19T20:00:00Z,39113,1
2016-07-19T21:00:00Z,32180,0
2016-07-19T22:00:00Z,32901,0
2016-07-19T23:00:00Z,30958,0
2016-07-20T00:00:00Z,29543,0
2016-07-20T01:00:00Z,29086,0
2016-07-20T02:00:00Z,29072,0
2016-07-20T03:00:00Z,29783,0
2016-07-20T04:00:00Z,32378,146
2016-07-20T05:00:00Z,37596,1392
2016-07-20T06:00:00Z,42555,3712
2016-07-20T07:00:00Z,45050,5944
2016-07-20T08:00:00Z,45683,7642
2016-07-20T09:00:00Z,46031,8750
2016-07-20T10:00:00Z,44754,9409
2016-07-20T11:00:00Z,44691,9486
2016-07-20T12:00:00Z,43714,8972
2016-07-20T13:00:00Z,45346,8212
2016-07-20T14:00:00Z,45802,6745
2016-07-20T15:00:00Z,44998,4806
2016-07-20T16:00:00Z,44276,2635
2016-07-20T17:00:00Z,43975,858
2016-07-20T18:00:00Z,43051,102
2016-07-20T19:00:00Z,42853,6
2016-07-20T20:00:00Z,40032,5
2016-07-20T21:00:00Z,34322,4
2016-07-20T22:00:00Z,33572,0
2016-07-20T23:00:00Z,31499,0
2016-07-21T00:00:00Z,30164,0
2016-07-21T01:00:00Z,29551,0
2016-07-21T02:00:00Z,29597,0
2016-07-21T03:00:00Z,30316,0
2016-07-21T04:00:00Z,32741,187
2016-07-21T05:00:00Z,38186,1449
2016-07-21T06:00:00Z,43615,3555
2016-07-21T07:00:00Z,46216,5544
2016-07-21T08:00:00Z,46904,7135
2016-07-21T09:00:00Z,47338,8230
2016-07-21T10:00:00Z,45673,8624
2016-07-21T11:00:00Z,45501,8696
2016-07-21T12:00:00Z,45615,7938
2016-07-21T13:00:00Z,45108,7298
2016-07-21T14:00:00Z,45654,6283
2016-07-21T15:00:00Z,46022,4568
2016-07-21T16:00:00Z,44987,2516
2016-07-21T17:00:00Z,44259,835
2016-07-21T18:00:00Z,43391,83
2016-07-21T19:00:00Z,43056,8
2016-07-21T20:00:00Z,40251,5
2016-07-21T21:00:00Z,34484,5
2016-07-21T22:00:00Z,33865,0
2016-07-21T23:00:00Z,31656,0
2016-07-22T00:00:00Z,30230,0
2016-07-22T01:00:00Z,29599,0
2016-07-22T02:00:00Z,29582,0
2016-07-22T03:00:00Z,30276,0
2016-07-22T04:00:00Z,32684,197
2016-07-22T05:00:00Z,37739,1378
2016-07-22T06:00:00Z,42751,3461
2016-07-22T07:00:00Z,45398,5312
2016-07-22T08:00:00Z,46475,7058
2016-07-22T09:00:00Z,46944,8144
2016-07-22T10:00:00Z,44688,8234
2016-07-22T11:00:00Z,44586,8645
2016-07-22T12:00:00Z,45257,8132
2016-07-22T13:00:00Z,45672,7362
2016-07-22T14:00:00Z,45840,6095
2016-07-22T15:00:00Z,43913,4363
2016-07-22T16:00:00Z,44033,2342
2016-07-22T17:00:00Z,43334,743
2016-07-22T18:00:00Z,42321,66
2016-07-22T19:00:00Z,41931,4
2016-07-22T20:00:00Z,39009,3
2016-07-22T21:00:00Z,33242,2
2016-07-22T22:00:00Z,33119,0
2016-07-22T23:00:00Z,31053,0
2016-07-23T00:00:00Z,29589,0
2016-07-23T01:00:00Z,28668,0
2016-07-23T02:00:00Z,28326,0
2016-07-23T03:00:00Z,28236,0
2016-07-23T04:00:00Z,28826,173
2016-07-23T05:00:00Z,31578,1099
2016-07-23T06:00:00Z,34711,2618
2016-07-23T07:00:00Z,36957,4173
2016-07-23T08:00:00Z,37262,4791
2016-07-23T09:00:00Z,37071,5892
2016-07-23T10:00:00Z,35475,6133
2016-07-23T11:00:00Z,33501,5956
2016-07-23T12:00:00Z,32573,6066
2016-07-23T13:00:00Z,32202,5845
2016-07-23T14:00:00Z,31349,5048
2016-07-23T15:00:00Z,33676,3700
2016-07-23T16:00:00Z,34392,2107
2016-07-23T17:00:00Z,34684,688
2016-07-23T18:00:00Z,34278,61
2016-07-23T19:00:00Z,34625,0
2016-07-23T20:00:00Z,30345,0
2016-07-23T21:00:00Z,28566,0
2016-07-23T22:00:00Z,28647,0
2016-07-23T23:00:00Z,26754,0
2016-07-24T00:00:00Z,25493,0
2016-07-24T01:00:00Z,24778,0
2016-07-24T02:00:00Z,24428,0
2016-07-24T03:00:00Z,24048,0
2016-07-24T04:00:00Z,23056,111
2016-07-24T05:00:00Z,24152,905
2016-07-24T06:00:00Z,26051,2458
2016-07-24T07:00:00Z,27397,3824
2016-07-24T08:00:00Z,28130,4983
2016-07-24T09:00:00Z,29178,6414
2016-07-24T10:00:00Z,29237,7173
2016-07-24T11:00:00Z,27961,7052
2016-07-24T12:00:00Z,26164,6589
2016-07-24T13:00:00Z,27029,6074
2016-07-24T14:00:00Z,26726,4748
2016-07-24T15:00:00Z,28171,3126
2016-07-24T16:00:00Z,28383,1770
2016-07-24T17:00:00Z,30970,613
2016-07-24T18:00:00Z,32046,64
2016-07-24T19:00:00Z,32068,4
2016-07-24T20:00:00Z,30885,3
2016-07-24T21:00:00Z,27291,2
2016-07-24T22:00:00Z,27405,0
2016-07-24T23:00:00Z,25626,0
2016-07-25T00:00:00Z,24671,0
2016-07-25T01:00:00Z,24388,0
2016-07-25T02:00:00Z,24827,0
2016-07-25T03:00:00Z,26424,0
2016-07-25T04:00:00Z,29964,137
2016-07-25T05:00:00Z,35570,1088
2016-07-25T06:00:00Z,41089,3096
2016-07-25T07:00:00Z,43678,5067
2016-07-25T08:00:00Z,43983,6177
2016-07-25T09:00:00Z,44995,7672
2016-07-25T10:00:00Z,43363,8313
2016-07-25T11:00:00Z,43389,8100
2016-07-25T12:00:00Z,43853,7082
2016-07-25T13:00:00Z,44144,6165
2016-07-25T14:00:00Z,44689,5103
2016-07-25T15:00:00Z,43901,3621
2016-07-25T16:00:00Z,42239,1967
2016-07-25T17:00:00Z,42255,675
2016-07-25T18:00:00Z,41862,62
2016-07-25T19:00:00Z,41700,6
2016-07-25T20:00:00Z,36039,3
2016-07-25T21:00:00Z,32527,3
2016-07-25T22:00:00Z,32292,0
2016-07-25T23:00:00Z,30108,0
2016-07-26T00:00:00Z,28882,0
2016-07-26T01:00:00Z,28445,0
2016-07-26T02:00:00Z,28546,0
2016-07-26T03:00:00Z,29262,0
2016-07-26T04:00:00Z,31914,137
2016-07-26T05:00:00Z,37133,1141
2016-07-26T06:00:00Z,42080,2902
2016-07-26T07:00:00Z,44679,4868
2016-07-26T08:00:00Z,45430,6354
2016-07-26T09:00:00Z,46040,7701
2016-07-26T10:00:00Z,44857,8308
2016-07-26T11:00:00Z,44499,8276
2016-07-26T12:00:00Z,44402,7837
2016-07-26T13:00:00Z,46699,6977
2016-07-26T14:00:00Z,47054,5487
2016-07-26T15:00:00Z,45783,3775
2016-07-26T16:00:00Z,44299,2031
2016-07-26T17:00:00Z,43641,707
2016-07-26T18:00:00Z,42943,62
2016-07-26T19:00:00Z,42521,8
2016-07-26T20:00:00Z,39383,9
2016-07-26T21:00:00Z,36167,9
2016-07-26T22:00:00Z,32917,0
2016-07-26T23:00:00Z,30743,0
2016-07-27T00:00:00Z,29407,0
2016-07-27T01:00:00Z,28786,0
2016-07-27T02:00:00Z,28762,0
2016-07-27T03:00:00Z,29549,0
2016-07-27T04:00:00Z,32190,145
2016-07-27T05:00:00Z,37356,1160
2016-07-27T06:00:00Z,42279,3034
2016-07-27T07:00:00Z,44651,5043
2016-07-27T08:00:00Z,45306,6473
2016-07-27T09:00:00Z,45583,7510
2016-07-27T10:00:00Z,44004,8044
2016-07-27T11:00:00Z,44053,7970
2016-07-27T12:00:00Z,45564,7398
2016-07-27T13:00:00Z,45568,6806
2016-07-27T14:00:00Z,46794,5484
2016-07-27T15:00:00Z,45822,3901
2016-07-27T16:00:00Z,44410,2180
2016-07-27T17:00:00Z,43264,723
2016-07-27T18:00:00Z,42505,57
2016-07-27T19:00:00Z,41914,6
2016-07-27T20:00:00Z,38665,6
2016-07-27T21:00:00Z,35580,9
2016-07-27T22:00:00Z,32634,0
2016-07-27T23:00:00Z,30184,0
2016-07-28T00:00:00Z,29050,0
2016-07-28T01:00:00Z,28460,0
2016-07-28T02:00:00Z,28462,0
2016-07-28T03:00:00Z,29316,0
2016-07-28T04:00:00Z,31668,126
2016-07-28T05:00:00Z,36333,1115
2016-07-28T06:00:00Z,41292,3001
2016-07-28T07:00:00Z,43601,4996
2016-07-28T08:00:00Z,44231,6505
2016-07-28T09:00:00Z,44592,7686
2016-07-28T10:00:00Z,42989,8206
2016-07-28T11:00:00Z,42505,7626
2016-07-28T12:00:00Z,43392,6847
2016-07-28T13:00:00Z,43536,5938
2016-07-28T14:00:00Z,44060,5040
2016-07-28T15:00:00Z,43401,3706
2016-07-28T16:00:00Z,42908,2197
2016-07-28T17:00:00Z,42696,776
2016-07-28T18:00:00Z,41810,66
2016-07-28T19:00:00Z,41352,5
2016-07-28T20:00:00Z,38630,3
2016-07-28T21:00:00Z,35510,6
2016-07-28T22:00:00Z,32428,0
2016-07-28T23:00:00Z,30287,0
2016-07-29T00:00:00Z,29098,0
2016-07-29T01:00:00Z,28748,0
2016-07-29T02:00:00Z,28600,0
2016-07-29T03:00:00Z,29517,0
2016-07-29T04:00:00Z,31706,136
2016-07-29T05:00:00Z,36480,1182
2016-07-29T06:00:00Z,40953,3189
2016-07-29T07:00:00Z,43235,5335
2016-07-29T08:00:00Z,43919,7010
2016-07-29T09:00:00Z,44222,8166
2016-07-29T10:00:00Z,42745,8685
2016-07-29T11:00:00Z,42504,8714
2016-07-29T12:00:00Z,43155,8366
2016-07-29T13:00:00Z,43674,7609
2016-07-29T14:00:00Z,44016,6313
2016-07-29T15:00:00Z,43511,4567
2016-07-29T16:00:00Z,42605,2464
2016-07-29T17:00:00Z,42076,759
2016-07-29T18:00:00Z,41292,50
2016-07-29T19:00:00Z,40772,7
2016-07-29T20:00:00Z,37942,5
2016-07-29T21:00:00Z,35243,5
2016-07-29T22:00:00Z,32436,0
2016-07-29T23:00:00Z,30351,0
2016-07-30T00:00:00Z,28850,0
2016-07-30T01:00:00Z,27933,0
2016-07-30T02:00:00Z,27527,0
2016-07-30T03:00:00Z,27463,0
2016-07-30T04:00:00Z,27592,114
2016-07-30T05:00:00Z,30077,1148
2016-07-30T06:00:00Z,32885,3197
2016-07-30T07:00:00Z,34647,5361
2016-07-30T08:00:00Z,35213,7070
2016-07-30T09:00:00Z,35111,8302
2016-07-30T10:00:00Z,34289,8924
2016-07-30T11:00:00Z,33367,8980
2016-07-30T12:00:00Z,32734,8486
2016-07-30T13:00:00Z,32747,7678
2016-07-30T14:00:00Z,33136,6237
2016-07-30T15:00:00Z,34090,4394
2016-07-30T16:00:00Z,35164,2339
2016-07-30T17:00:00Z,35935,702
2016-07-30T18:00:00Z,35951,50
2016-07-30T19:00:00Z,35655,8
2016-07-30T20:00:00Z,33549,12
2016-07-30T21:00:00Z,31099,8
2016-07-30T22:00:00Z,28956,0
2016-07-30T23:00:00Z,27038,0
2016-07-31T00:00:00Z,25740,0
2016-07-31T01:00:00Z,24968,0
2016-07-31T02:00:00Z,24407,0
2016-07-31T03:00:00Z,24146,0
2016-07-31T04:00:00Z,22862,112
2016-07-31T05:00:00Z,23921,1124
2016-07-31T06:00:00Z,25496,3043
2016-07-31T07:00:00Z,26937,4966
2016-07-31T08:00:00Z,27952,6577
2016-07-31T09:00:00Z,28636,7700
2016-07-31T10:00:00Z,28727,8246
2016-07-31T11:00:00Z,28090,8312
